iso2,year,legal_form,number_firms_orbis,number_firms_eurostat,number_balance_sheets,number_income_statements,bs_share,is_share
PL,2010,"Partnership, co-operatives, associations, etc.",149977,41727,16299,15828,0.108676664,0.105536182
PL,2010,Sole proprietorship,896006,1792179,397,396,0.000443077,0.000441961
PL,2011,Limited liability enterprise,204413,131906,80348,77657,0.393066977,0.379902452
PL,2011,"Partnership, co-operatives, associations, etc.",156544,43814,17541,16979,0.112051564,0.108461519
PL,2011,Sole proprietorship,936496,1808011,466,463,0.0004976,0.000494396
PL,2012,Limited liability enterprise,228464,140880,94167,90180,0.412174347,0.39472302
PL,2012,"Partnership, co-operatives, associations, etc.",166644,45814,19866,19112,0.119212213,0.114687598
PL,2012,Sole proprietorship,1046685,1803185,523,523,0.000499673,0.000499673
PL,2013,Limited liability enterprise,256519,155002,98451,93580,0.383796132,0.364807285
PL,2013,"Partnership, co-operatives, associations, etc.",181551,48391,20868,20069,0.114942909,0.110541941
PL,2013,Sole proprietorship,1213018,1811856,600,599,0.000494634,0.00049381
PL,2014,Limited liability enterprise,282622,164195,106291,100512,0.37608891,0.355641104
PL,2014,"Partnership, co-operatives, associations, etc.",190333,49878,22506,21622,0.118245391,0.113600899
PL,2014,Sole proprietorship,1390416,1811197,675,676,0.000485466,0.000486185
PL,2015,Limited liability enterprise,321321,176573,110959,104051,0.345321345,0.323822595
PL,2015,"Partnership, co-operatives, associations, etc.",200671,52498,23779,22794,0.118497441,0.113588909
PL,2015,Sole proprietorship,1589893,1830896,922,918,0.000579913,0.000577397
PL,2016,Limited liability enterprise,362203,186763,99007,93825,0.273346714,0.25903982
PL,2016,"Partnership, co-operatives, associations, etc.",211679,52454,23427,22561,0.110672292,0.106581191
PL,2016,Sole proprietorship,1776164,1776289,706,704,0.000397486,0.00039636
PL,2017,Limited liability enterprise,397319,195813,217389,189761,0.547139704,0.477603638
PL,2017,"Partnership, co-operatives, associations, etc.",218433,52323,39693,36856,0.181717048,0.168729084
PL,2017,Sole proprietorship,1819027,1835418,734,732,0.000403512,0.000402413
PL,2018,Limited liability enterprise,409171,181644,222491,194532,0.543760433,0.475429588
PL,2018,"Partnership, co-operatives, associations, etc.",212394,58309,40866,37814,0.192406565,0.178037044
PL,2018,Sole proprietorship,1510352,1761973,707,707,0.000468103,0.000468103
PL,2019,Limited liability enterprise,428047,184941,228866,201910,0.534674931,0.471700538
PL,2019,"Partnership, co-operatives, associations, etc.",212584,60326,42785,39875,0.201261619,0.187572912
PL,2019,Sole proprietorship,1411514,1818922,692,690,0.000490254,0.000488837
PL,2020,Limited liability enterprise,445879,190593,218925,197031,0.490996436,0.441893428
PL,2020,"Partnership, co-operatives, associations, etc.",214238,61512,38789,36478,0.181055648,0.17026858
PL,2020,Sole proprietorship,1388356,1855789,591,590,0.000425683,0.000424963
PL,2021,Limited liability enterprise,480040,NA,25596,22693,0.053320557,0.047273144
PL,2021,"Partnership, co-operatives, associations, etc.",211894,NA,4948,4675,0.023351298,0.022062918
PL,2021,Sole proprietorship,1388354,NA,98,98,7.06E-05,7.06E-05
PL,2022,Limited liability enterprise,468854,NA,2,2,4.27E-06,4.27E-06
PL,2022,"Partnership, co-operatives, associations, etc.",207393,NA,0,0,0,0
PL,2022,Sole proprietorship,1388318,NA,0,0,0,0
PT,2010,Limited liability enterprise,278464,310650,326964,317504,1.174169731,1.140197656
PT,2010,"Partnership, co-operatives, associations, etc.",3541,7395,75,74,0.021180457,0.020898051
PT,2010,Sole proprietorship,NA,557038,0,0,NA,NA
PT,2011,Limited liability enterprise,301423,310356,323225,313484,1.072330247,1.040013536
PT,2011,"Partnership, co-operatives, associations, etc.",3630,7014,82,81,0.022589532,0.02231405
PT,2011,Sole proprietorship,NA,528643,0,0,NA,NA
PT,2012,Limited liability enterprise,324031,304169,331589,318179,1.023324929,0.98194
PT,2012,"Partnership, co-operatives, associations, etc.",3720,6559,87,86,0.023387097,0.02311828
PT,2012,Sole proprietorship,NA,496630,0,0,NA,NA
PT,2013,Limited liability enterprise,350563,303491,340205,324031,0.970453242,0.924316029
PT,2013,"Partnership, co-operatives, associations, etc.",3833,6384,85,85,0.022175841,0.022175841
PT,2013,Sole proprietorship,NA,481226,0,0,NA,NA
PT,2014,Limited liability enterprise,374738,308235,348093,331202,0.928896989,0.883822831
PT,2014,"Partnership, co-operatives, associations, etc.",3991,6313,155,155,0.038837384,0.038837384
PT,2014,Sole proprietorship,NA,479850,0,0,NA,NA
PT,2015,Limited liability enterprise,380932,315050,358214,341040,0.940362059,0.895277897
PT,2015,"Partnership, co-operatives, associations, etc.",4102,6130,162,161,0.03949293,0.039249147
PT,2015,Sole proprietorship,NA,496940,0,0,NA,NA
PT,2016,Limited liability enterprise,390266,321977,367016,350126,0.940425248,0.897147074
PT,2016,"Partnership, co-operatives, associations, etc.",4197,6022,164,164,0.03907553,0.03907553
PT,2016,Sole proprietorship,NA,515694,0,0,NA,NA
PT,2017,Limited liability enterprise,407104,333360,378576,361850,0.92992454,0.888839216
PT,2017,"Partnership, co-operatives, associations, etc.",4264,5927,163,163,0.038227017,0.038227017
PT,2017,Sole proprietorship,NA,538926,0,0,NA,NA
PT,2018,Limited liability enterprise,426480,349252,391723,375604,0.918502626,0.880707184
PT,2018,"Partnership, co-operatives, associations, etc.",4272,5864,144,143,0.033707865,0.033473783
PT,2018,Sole proprietorship,NA,550269,0,0,NA,NA
PT,2019,Limited liability enterprise,450264,370978,403918,389231,0.897069275,0.864450633
PT,2019,"Partnership, co-operatives, associations, etc.",4266,5921,144,142,0.033755274,0.033286451
PT,2019,Sole proprietorship,NA,562427,0,0,NA,NA
PT,2020,Limited liability enterprise,460906,377670,407843,393718,0.884872403,0.854226241
PT,2020,"Partnership, co-operatives, associations, etc.",4272,8739,128,128,0.029962547,0.029962547
PT,2020,Sole proprietorship,NA,537584,0,0,NA,NA
PT,2021,Limited liability enterprise,472960,NA,1080,1071,0.002283491,0.002264462
PT,2021,"Partnership, co-operatives, associations, etc.",4310,NA,79,79,0.018329466,0.018329466
PT,2022,Limited liability enterprise,468008,NA,0,0,0,0
PT,2022,"Partnership, co-operatives, associations, etc.",4315,NA,0,0,0,0
RO,2010,Limited liability enterprise,729200,445868,486878,486878,0.667687877,0.667687877
RO,2010,"Partnership, co-operatives, associations, etc.",5867,4300,3954,3954,0.673938981,0.673938981
RO,2010,Sole proprietorship,243353,0,4,4,1.64E-05,1.64E-05
RO,2011,Limited liability enterprise,791774,402048,520635,520635,0.65755506,0.65755506
RO,2011,"Partnership, co-operatives, associations, etc.",6006,3827,3937,3937,0.655511156,0.655511156
RO,2011,Sole proprietorship,305814,203952,6,6,1.96E-05,1.96E-05
RO,2012,Limited liability enterprise,854077,425309,550980,550980,0.645117478,0.645117478
RO,2012,"Partnership, co-operatives, associations, etc.",6153,3801,3963,3963,0.64407606,0.64407606
RO,2012,Sole proprietorship,365153,218215,4,4,1.10E-05,1.10E-05
RO,2013,Limited liability enterprise,871933,428611,613032,613032,0.703072369,0.703072369
RO,2013,"Partnership, co-operatives, associations, etc.",5956,3637,4458,4458,0.748488919,0.748488919
RO,2013,Sole proprietorship,401722,257735,2,2,4.98E-06,4.98E-06
RO,2014,Limited liability enterprise,886526,429611,631904,631904,0.712786765,0.712786765
RO,2014,"Partnership, co-operatives, associations, etc.",5844,3453,4421,4421,0.756502396,0.756502396
RO,2014,Sole proprietorship,422841,263078,2,2,4.73E-06,4.73E-06
RO,2015,Limited liability enterprise,802409,433603,634120,634121,0.790270299,0.790271545
RO,2015,"Partnership, co-operatives, associations, etc.",4873,3336,4170,4170,0.855735686,0.855735686
RO,2015,Sole proprietorship,431956,258169,0,0,0,0
RO,2016,Limited liability enterprise,839111,466683,650392,650392,0.775096501,0.775096501
RO,2016,"Partnership, co-operatives, associations, etc.",4930,3254,4013,4013,0.813995943,0.813995943
RO,2016,Sole proprietorship,437337,247451,2,2,4.57E-06,4.57E-06
RO,2017,Limited liability enterprise,900792,485212,682681,682667,0.757867521,0.757851979
RO,2017,"Partnership, co-operatives, associations, etc.",4932,3119,3868,3867,0.784266018,0.78406326
RO,2017,Sole proprietorship,424171,245450,0,0,0,0
RO,2018,Limited liability enterprise,959387,504007,700962,700962,0.730635291,0.730635291
RO,2018,"Partnership, co-operatives, associations, etc.",5089,3006,3761,3761,0.739044999,0.739044999
RO,2018,Sole proprietorship,434229,241213,0,0,0,0
RO,2019,Limited liability enterprise,1014288,513921,719914,719914,0.709772767,0.709772767
RO,2019,"Partnership, co-operatives, associations, etc.",5149,2845,3608,3608,0.700718586,0.700718586
RO,2019,Sole proprietorship,433966,231495,0,0,0,0
RO,2020,Limited liability enterprise,1067138,542204,763284,763284,0.715262693,0.715262693
RO,2020,"Partnership, co-operatives, associations, etc.",5242,2820,3652,3652,0.696680656,0.696680656
RO,2020,Sole proprietorship,416819,242211,0,0,0,0
RO,2021,Limited liability enterprise,1145462,NA,301,301,0.000262776,0.000262776
RO,2021,"Partnership, co-operatives, associations, etc.",5963,NA,0,0,0,0
RO,2021,Sole proprietorship,443528,NA,0,0,0,0
RO,2022,Limited liability enterprise,1138860,NA,0,0,0,0
RO,2022,"Partnership, co-operatives, associations, etc.",5891,NA,0,0,0,0
RO,2022,Sole proprietorship,431492,NA,0,0,0,0
RS,2010,Limited liability enterprise,90013,NA,80980,80980,0.899647829,0.899647829
RS,2010,"Partnership, co-operatives, associations, etc.",4261,NA,3474,3474,0.815301572,0.815301572
RS,2010,Sole proprietorship,186183,NA,19472,19472,0.104585274,0.104585274
RS,2011,Limited liability enterprise,97968,NA,14502,14502,0.148027927,0.148027927
RS,2011,"Partnership, co-operatives, associations, etc.",4346,NA,351,351,0.080763921,0.080763921
RS,2011,Sole proprietorship,211794,NA,385,385,0.001817804,0.001817804
RS,2012,Limited liability enterprise,105346,NA,36556,36556,0.347008904,0.347008904
RS,2012,"Partnership, co-operatives, associations, etc.",4422,NA,1019,1019,0.230438716,0.230438716
RS,2012,Sole proprietorship,226870,NA,5463,5463,0.02407987,0.02407987
RS,2013,Limited liability enterprise,112805,NA,68764,68764,0.609582909,0.609582909
RS,2013,"Partnership, co-operatives, associations, etc.",4497,NA,2385,2385,0.530353569,0.530353569
RS,2013,Sole proprietorship,241357,NA,4864,4864,0.02015272,0.02015272
RS,2014,Limited liability enterprise,120159,NA,66282,66282,0.551619105,0.551619105
RS,2014,"Partnership, co-operatives, associations, etc.",4554,NA,2270,2270,0.49846289,0.49846289
RS,2014,Sole proprietorship,258709,NA,75,75,0.000289901,0.000289901
RS,2015,Limited liability enterprise,127604,NA,61954,61954,0.485517695,0.485517695
RS,2015,"Partnership, co-operatives, associations, etc.",4635,NA,1594,1594,0.34390507,0.34390507
RS,2015,Sole proprietorship,286067,NA,128,128,0.000447448,0.000447448
RS,2016,Limited liability enterprise,135569,NA,85227,85227,0.62866142,0.62866142
RS,2016,"Partnership, co-operatives, associations, etc.",4690,NA,925,925,0.197228145,0.197228145
RS,2016,Sole proprietorship,312619,NA,66,66,0.00021112,0.00021112
RS,2017,Limited liability enterprise,143523,1455,86735,86735,0.604328226,0.604328226
RS,2017,"Partnership, co-operatives, associations, etc.",4871,119773,2196,2196,0.450831451,0.450831451
RS,2017,Sole proprietorship,315972,219310,16935,16935,0.053596521,0.053596521
RS,2018,Limited liability enterprise,151317,1485,88584,88584,0.585420012,0.585420012
RS,2018,"Partnership, co-operatives, associations, etc.",5014,148925,2176,2176,0.433984842,0.433984842
RS,2018,Sole proprietorship,315904,233138,17932,17932,0.05676408,0.05676408
RS,2019,Limited liability enterprise,159596,140908,89591,89591,0.561361187,0.561361187
RS,2019,"Partnership, co-operatives, associations, etc.",5311,1804,2215,2215,0.417058934,0.417058934
RS,2019,Sole proprietorship,315780,261333,102277,102277,0.323886883,0.323886883
RS,2020,Limited liability enterprise,166975,119281,91855,91855,0.550112292,0.550112292
RS,2020,"Partnership, co-operatives, associations, etc.",5379,2296,2158,2158,0.401189812,0.401189812
RS,2020,Sole proprietorship,326741,264685,105914,105914,0.324152769,0.324152769
RS,2021,Limited liability enterprise,164729,NA,236,236,0.001432656,0.001432656
RS,2021,"Partnership, co-operatives, associations, etc.",5169,NA,1,1,0.000193461,0.000193461
RS,2021,Sole proprietorship,326674,NA,0,0,0,0
RS,2022,Limited liability enterprise,164174,NA,0,0,0,0
RS,2022,"Partnership, co-operatives, associations, etc.",5166,NA,0,0,0,0
RS,2022,Sole proprietorship,326536,NA,0,0,0,0
SE,2010,Limited liability enterprise,341460,284463,303849,300809,0.889852399,0.880949452
SE,2010,"Partnership, co-operatives, associations, etc.",75227,83164,2,2,2.66E-05,2.66E-05
SE,2010,Sole proprietorship,351962,299794,0,0,0,0
SE,2011,Limited liability enterprise,382910,312293,331501,325575,0.865741297,0.850265075
SE,2011,"Partnership, co-operatives, associations, etc.",79808,86836,2,2,2.51E-05,2.51E-05
SE,2011,Sole proprietorship,372637,316750,0,0,0,0
SE,2012,Limited liability enterprise,420682,330449,357870,350298,0.85069007,0.832690726
SE,2012,"Partnership, co-operatives, associations, etc.",84264,85795,2,2,2.37E-05,2.37E-05
SE,2012,Sole proprietorship,396093,319868,0,0,0,0
SE,2013,Limited liability enterprise,450487,347015,376825,368640,0.836483628,0.818314402
SE,2013,"Partnership, co-operatives, associations, etc.",85303,66595,2,2,2.34E-05,2.34E-05
SE,2013,Sole proprietorship,421763,305895,0,0,0,0
SE,2014,Limited liability enterprise,476956,362135,399701,390367,0.838024891,0.818454952
SE,2014,"Partnership, co-operatives, associations, etc.",83776,64714,2,2,2.39E-05,2.39E-05
SE,2014,Sole proprietorship,452707,300409,0,0,0,0
SE,2015,Limited liability enterprise,506592,380007,421733,413099,0.832490446,0.815447145
SE,2015,"Partnership, co-operatives, associations, etc.",81630,62073,4,4,4.90E-05,4.90E-05
SE,2015,Sole proprietorship,475256,298102,0,0,0,0
SE,2016,Limited liability enterprise,541046,401667,452204,449582,0.835795847,0.830949679
SE,2016,"Partnership, co-operatives, associations, etc.",79888,60025,4,4,5.01E-05,5.01E-05
SE,2016,Sole proprietorship,499501,296948,0,0,0,0
SE,2017,Limited liability enterprise,572143,420421,479914,478766,0.838800789,0.836794298
SE,2017,"Partnership, co-operatives, associations, etc.",78559,58406,2,2,2.55E-05,2.55E-05
SE,2017,Sole proprietorship,526121,291085,0,0,0,0
SE,2018,Limited liability enterprise,596936,438427,504288,503678,0.844794082,0.843772197
SE,2018,"Partnership, co-operatives, associations, etc.",81146,56406,2,2,2.46E-05,2.46E-05
SE,2018,Sole proprietorship,556874,284287,0,0,0,0
SE,2019,Limited liability enterprise,613978,456366,529906,529783,0.863070012,0.862869679
SE,2019,"Partnership, co-operatives, associations, etc.",83492,55135,2,2,2.40E-05,2.40E-05
SE,2019,Sole proprietorship,593869,282203,0,0,0,0
SE,2020,Limited liability enterprise,646348,478737,557353,557448,0.862311015,0.862457995
SE,2020,"Partnership, co-operatives, associations, etc.",85070,53204,2,2,2.35E-05,2.35E-05
SE,2020,Sole proprietorship,637412,279285,0,0,0,0
SE,2021,Limited liability enterprise,677469,NA,238640,238671,0.35225228,0.352298039
SE,2021,"Partnership, co-operatives, associations, etc.",86331,NA,1,1,1.16E-05,1.16E-05
SE,2021,Sole proprietorship,681029,NA,0,0,0,0
SE,2022,Limited liability enterprise,660510,NA,967,967,0.00146402,0.00146402
SE,2022,"Partnership, co-operatives, associations, etc.",85982,NA,0,0,0,0
SE,2022,Sole proprietorship,693173,NA,0,0,0,0
SI,2010,Limited liability enterprise,53809,47974,49145,47576,0.91332305,0.884164359
SI,2010,"Partnership, co-operatives, associations, etc.",2490,3056,1523,1431,0.611646586,0.574698795
SI,2010,Sole proprietorship,74607,72437,61852,61680,0.82903749,0.826732076
SI,2011,Limited liability enterprise,57774,49743,54108,52229,0.936545851,0.904022571
SI,2011,"Partnership, co-operatives, associations, etc.",2505,2822,1650,1538,0.658682635,0.613972056
SI,2011,Sole proprietorship,79789,72848,71726,71549,0.89894597,0.896727619
SI,2012,Limited liability enterprise,62027,51763,57007,54766,0.919067503,0.882938075
SI,2012,"Partnership, co-operatives, associations, etc.",2515,2621,1407,1293,0.55944334,0.514115308
SI,2012,Sole proprietorship,85275,73704,71068,70877,0.833397831,0.831158018
SI,2013,Limited liability enterprise,65476,53633,55654,53636,0.849990836,0.819170383
SI,2013,"Partnership, co-operatives, associations, etc.",2370,2461,1124,1027,0.474261603,0.433333333
SI,2013,Sole proprietorship,89640,78507,59781,59653,0.666900937,0.665473003
SI,2014,Limited liability enterprise,68866,55188,61121,58755,0.887535213,0.853178637
SI,2014,"Partnership, co-operatives, associations, etc.",2208,2321,1115,1015,0.504981884,0.459692029
SI,2014,Sole proprietorship,94589,79929,66583,66455,0.70391906,0.702565837
SI,2015,Limited liability enterprise,71657,56365,62860,60525,0.877234604,0.844648813
SI,2015,"Partnership, co-operatives, associations, etc.",2052,2158,1005,905,0.489766082,0.441033138
SI,2015,Sole proprietorship,102702,82595,61317,61191,0.597038032,0.595811182
SI,2016,Limited liability enterprise,73439,57193,61225,59097,0.833685099,0.80470867
SI,2016,"Partnership, co-operatives, associations, etc.",1968,2167,880,785,0.447154472,0.398882114
SI,2016,Sole proprietorship,115779,84091,56913,56803,0.491565828,0.490615742
SI,2017,Limited liability enterprise,75089,56824,64134,61809,0.85410646,0.823143203
SI,2017,"Partnership, co-operatives, associations, etc.",1815,2035,807,699,0.444628099,0.385123967
SI,2017,Sole proprietorship,124901,83991,54209,54133,0.43401574,0.433407259
SI,2018,Limited liability enterprise,76104,57225,64683,62913,0.849929044,0.826671397
SI,2018,"Partnership, co-operatives, associations, etc.",1723,1983,759,702,0.440510737,0.407428903
SI,2018,Sole proprietorship,131819,87195,52917,52839,0.401436819,0.400845098
SI,2019,Limited liability enterprise,76829,58047,65190,63510,0.848507725,0.826640982
SI,2019,"Partnership, co-operatives, associations, etc.",1650,1885,714,659,0.432727273,0.399393939
SI,2019,Sole proprietorship,136874,89796,51124,51069,0.373511405,0.373109575
SI,2020,Limited liability enterprise,76681,57881,66206,66206,0.863395104,0.863395104
SI,2020,"Partnership, co-operatives, associations, etc.",1603,1791,690,690,0.43044292,0.43044292
SI,2020,Sole proprietorship,139198,91243,49394,49394,0.354847052,0.354847052
SI,2021,Limited liability enterprise,77586,NA,65285,65285,0.841453355,0.841453355
SI,2021,"Partnership, co-operatives, associations, etc.",1555,NA,579,579,0.372347267,0.372347267
SI,2021,Sole proprietorship,143272,NA,48368,48368,0.337595622,0.337595622
SI,2022,Limited liability enterprise,76050,NA,0,0,0,0
SI,2022,"Partnership, co-operatives, associations, etc.",1484,NA,0,0,0,0
SI,2022,Sole proprietorship,141938,NA,0,0,0,0
SK,2010,Limited liability enterprise,124635,112399,119887,114891,0.961904762,0.921819714
SK,2010,"Partnership, co-operatives, associations, etc.",1937,2678,1724,1664,0.890036138,0.859060403
SK,2010,Sole proprietorship,191260,259037,211,85,0.00110321,0.000444421
SK,2011,Limited liability enterprise,140317,133494,138129,131629,0.984406736,0.938083055
SK,2011,"Partnership, co-operatives, associations, etc.",2099,4720,1864,1787,0.888041925,0.851357789
SK,2011,Sole proprietorship,202623,283695,112,65,0.000552751,0.000320793
SK,2012,Limited liability enterprise,157200,124693,153739,144150,0.977983461,0.916984733
SK,2012,"Partnership, co-operatives, associations, etc.",2263,4524,1987,1875,0.878038003,0.828546178
SK,2012,Sole proprietorship,213859,275152,55,51,0.000257179,0.000238475
SK,2013,Limited liability enterprise,180308,134049,170581,157543,0.94605342,0.873743816
SK,2013,"Partnership, co-operatives, associations, etc.",2425,1457,2084,1964,0.859381443,0.809896907
SK,2013,Sole proprietorship,228015,263389,22,19,9.65E-05,8.33E-05
SK,2014,Limited liability enterprise,190851,144215,175779,170696,0.921027398,0.894394056
SK,2014,"Partnership, co-operatives, associations, etc.",2578,1711,2121,2069,0.822730799,0.802560124
SK,2014,Sole proprietorship,243781,292141,17,17,6.97E-05,6.97E-05
SK,2015,Limited liability enterprise,198812,162703,175445,173198,0.882466853,0.871164718
SK,2015,"Partnership, co-operatives, associations, etc.",2587,1915,2075,2053,0.80208736,0.793583301
SK,2015,Sole proprietorship,243118,281853,4,4,1.65E-05,1.65E-05
SK,2016,Limited liability enterprise,214576,171699,183649,180481,0.855869249,0.841105249
SK,2016,"Partnership, co-operatives, associations, etc.",2627,1960,2023,1992,0.770079939,0.758279406
SK,2016,Sole proprietorship,264609,280532,3,3,1.13E-05,1.13E-05
SK,2017,Limited liability enterprise,232905,180428,193942,190172,0.832708615,0.816521758
SK,2017,"Partnership, co-operatives, associations, etc.",2683,2012,2052,2022,0.764815505,0.753633992
SK,2017,Sole proprietorship,293990,298949,2,2,6.80E-06,6.80E-06
SK,2018,Limited liability enterprise,250681,188748,206574,196468,0.824051284,0.7837371
SK,2018,"Partnership, co-operatives, associations, etc.",2780,1992,2151,2086,0.773741007,0.750359712
SK,2018,Sole proprietorship,322133,311323,1,1,3.10E-06,3.10E-06
SK,2019,Limited liability enterprise,269921,197370,215623,206614,0.798837438,0.765461005
SK,2019,"Partnership, co-operatives, associations, etc.",2870,1909,2172,2102,0.756794425,0.732404181
SK,2019,Sole proprietorship,356851,322374,1,1,2.80E-06,2.80E-06
SK,2020,Limited liability enterprise,287257,204124,223636,213765,0.778522368,0.744159411
SK,2020,"Partnership, co-operatives, associations, etc.",2924,1765,2149,2072,0.73495212,0.708618331
SK,2020,Sole proprietorship,390423,321787,1,1,2.56E-06,2.56E-06
SK,2021,Limited liability enterprise,305786,NA,146634,139622,0.479531437,0.456600368
SK,2021,"Partnership, co-operatives, associations, etc.",3000,NA,1416,1360,0.472,0.453333333
SK,2021,Sole proprietorship,399906,NA,0,0,0,0
SK,2022,Limited liability enterprise,314845,NA,187,171,0.000593943,0.000543124
SK,2022,"Partnership, co-operatives, associations, etc.",3030,NA,3,3,0.000990099,0.000990099
SK,2022,Sole proprietorship,400253,NA,0,0,0,0
TR,2010,Limited liability enterprise,241215,465482,15899,15639,0.065912153,0.064834276
TR,2010,"Partnership, co-operatives, associations, etc.",37007,51616,153,153,0.004134353,0.004134353
TR,2010,Sole proprietorship,134523,1986101,661,648,0.004913658,0.00481702
TR,2011,Limited liability enterprise,275150,484362,19846,19402,0.07212793,0.070514265
TR,2011,"Partnership, co-operatives, associations, etc.",37210,52911,209,207,0.00561677,0.005563021
TR,2011,Sole proprietorship,168656,2019782,1146,1122,0.006794896,0.006652595
TR,2012,Limited liability enterprise,300233,489502,22044,21533,0.073422975,0.071720963
TR,2012,"Partnership, co-operatives, associations, etc.",37546,55419,254,249,0.006765035,0.006631865
TR,2012,Sole proprietorship,205267,2073598,1686,1639,0.008213692,0.007984722
TR,2013,Limited liability enterprise,303014,496269,22333,21835,0.073702865,0.072059377
TR,2013,"Partnership, co-operatives, associations, etc.",37137,56599,248,246,0.006677976,0.006624121
TR,2013,Sole proprietorship,198938,2114278,1858,1820,0.009339593,0.009148579
TR,2014,Limited liability enterprise,300319,510708,22762,21417,0.07579274,0.071314169
TR,2014,"Partnership, co-operatives, associations, etc.",35089,55083,249,244,0.007096241,0.006953746
TR,2014,Sole proprietorship,193218,2138039,1780,1720,0.009212392,0.008901862
TR,2015,Limited liability enterprise,287358,532754,22996,22558,0.080025613,0.078501382
TR,2015,"Partnership, co-operatives, associations, etc.",34207,55763,230,229,0.00672377,0.006694536
TR,2015,Sole proprietorship,185924,2159527,1648,1619,0.008863837,0.008707859
TR,2016,Limited liability enterprise,285318,555501,22991,22936,0.080580265,0.080387497
TR,2016,"Partnership, co-operatives, associations, etc.",33300,56608,232,231,0.006966967,0.006936937
TR,2016,Sole proprietorship,181591,2174457,1571,1555,0.00865131,0.0085632
TR,2017,Limited liability enterprise,284002,584773,23791,23729,0.083770537,0.083552229
TR,2017,"Partnership, co-operatives, associations, etc.",32767,57390,214,213,0.006530961,0.006500443
TR,2017,Sole proprietorship,178142,2246164,1351,1338,0.007583838,0.007510862
TR,2018,Limited liability enterprise,280910,617580,21392,21324,0.076152504,0.075910434
TR,2018,"Partnership, co-operatives, associations, etc.",32378,56846,165,165,0.005096053,0.005096053
TR,2018,Sole proprietorship,175381,2249078,1119,1109,0.006380395,0.006323376
TR,2019,Limited liability enterprise,279700,645018,17169,16911,0.061383625,0.060461208
TR,2019,"Partnership, co-operatives, associations, etc.",32311,53901,120,120,0.003713905,0.003713905
TR,2019,Sole proprietorship,174983,2279686,593,589,0.003388901,0.003366041
TR,2020,Limited liability enterprise,278326,674751,12758,12652,0.045838333,0.045457485
TR,2020,"Partnership, co-operatives, associations, etc.",32287,53268,73,73,0.002260972,0.002260972
TR,2020,Sole proprietorship,174716,2322837,332,330,0.001900227,0.00188878
TR,2021,Limited liability enterprise,276761,NA,868,863,0.00313628,0.003118214
TR,2021,"Partnership, co-operatives, associations, etc.",32276,NA,6,6,0.000185897,0.000185897
TR,2021,Sole proprietorship,174542,NA,17,17,9.74E-05,9.74E-05
TR,2022,Limited liability enterprise,275392,NA,1,1,3.63E-06,3.63E-06
TR,2022,"Partnership, co-operatives, associations, etc.",32267,NA,1,1,3.10E-05,3.10E-05
TR,2022,Sole proprietorship,174539,NA,0,0,0,0
